operation_id,date,worker_id,shift_id,zone,items_picked,error_count
OP115628,2025-05-20,W0481,S3,B,33.0,1
OP115629,2025-03-27,W0232,S3,A,43.0,0
OP115630,2025-02-24,W0124,S2,D,34.0,0
OP115632,2025-01-14,W0031,S2,D,29.0,0
OP115636,2025-06-07,W0049,S1,A,22.0,0
OP115637,2025-06-06,W0489,S2,A,2.0,1
OP115640,2025-04-11,W0293,S1,D,7.0,0
OP115642,2025-05-06,W0061,S2,D,40.0,0
OP115643,2025-06-07,W0143,S1,E,34.0,0
OP115644,2025-03-20,W0165,S2,B,3.0,0
OP115646,2025-03-25,W0051,S1,D,36.0,1
OP115650,2025-05-11,W0058,S3,B,48.0,0
OP115652,2025-01-26,W0471,S2,D,41.0,0
OP115653,2025-05-31,W0303,S3,D,23.0,0
OP115657,2025-03-19,W0098,S2,A,10.0,0
OP115659,2025-04-02,W0418,S1,C,31.0,1
OP115663,2025-05-08,W0205,S2,D,17.0,1
OP115665,2025-02-09,W0370,S1,A,37.0,0
OP115667,2025-06-07,W0418,S2,D,15.0,0
OP115672,2025-02-15,W0387,S2,B,10.0,1
OP115673,2025-01-31,W0418,S2,C,34.0,0
OP115677,2025-04-15,W0373,S3,A,5.0,0
OP115678,2025-03-12,W0228,S3,D,25.0,0
OP115683,2025-02-28,W0150,S1,C,18.0,0
OP115690,2025-01-31,W0321,S3,A,20.0,1
OP115693,2025-04-11,W0351,S1,C,25.0,0
OP115696,2025-04-01,W0433,S2,B,1.0,1
OP115697,2025-02-08,W0280,S3,C,33.0,0
OP115698,2025-02-13,W0081,S2,B,31.0,0
OP115703,2025-05-07,W0362,S2,D,26.0,0
OP115706,2025-02-10,W0365,S2,C,10.0,0
OP115708,2025-02-25,W0243,S3,A,10.0,0
OP115710,2025-03-20,W0203,S1,A,36.0,1
OP115711,2025-06-16,W0043,S2,A,22.0,0
OP115713,2025-01-17,W0404,S1,E,26.0,0
OP115714,2025-03-05,W0194,S3,E,10.0,1
OP115721,2025-01-29,W0429,S2,E,22.0,0
OP115722,2025-06-17,W0035,S2,C,9.0,0
OP115724,2025-02-16,W0310,S2,D,1.0,1
OP115728,2025-06-02,W0033,S1,C,1.0,0
OP115729,2025-01-25,W0032,S3,D,2.0,0
OP115734,2025-01-01,W0136,S3,E,25.0,0
OP115736,2025-04-21,W0117,S1,A,21.0,0
OP115737,2025-01-10,W0257,S3,B,16.0,0
OP115739,2025-02-21,W0253,S3,B,10.0,0
OP115746,2025-06-01,W0428,S3,C,31.0,0
OP115748,2025-06-24,W0280,S2,E,37.0,0
OP115752,2025-01-08,W0303,S1,B,42.0,0
OP115754,2025-03-31,W0188,S1,C,47.0,1
OP115756,2025-05-04,W0169,S1,B,44.0,0
OP115757,2025-06-04,W0298,S3,C,12.0,0
OP115758,2025-06-01,W0161,S3,E,34.0,0
OP115759,2025-01-14,W0481,S3,A,31.0,0
OP115760,2025-05-11,W0136,S1,A,9.0,1
OP115762,2025-06-02,W0396,S2,C,44.0,0
OP115765,2025-04-25,W0160,S3,C,16.0,0
OP115768,2025-02-17,W0446,S1,A,45.0,1
OP115769,2025-06-27,W0061,S3,D,24.0,0
OP115771,2025-04-09,W0259,S3,B,39.0,0
OP115773,2025-02-21,W0380,S3,D,42.0,0
OP115777,2025-01-16,W0046,S2,E,6.0,0
OP115781,2025-03-30,W0007,S1,B,39.0,1
OP115782,2025-02-10,W0430,S1,C,25.0,0
OP115784,2025-04-27,W0155,S1,B,47.0,0
OP115789,2025-04-20,W0281,S1,E,47.0,0
OP115790,2025-05-09,W0127,S1,E,9.0,0
OP115791,2025-02-14,W0229,S2,E,38.0,0
OP115795,2025-04-12,W0026,S2,C,35.0,0
OP115797,2025-04-10,W0176,S2,A,12.0,0
OP115798,2025-06-14,W0003,S3,C,28.0,1
OP115800,2025-01-30,W0055,S1,E,41.0,1
OP115802,2025-02-11,W0308,S1,A,23.0,0
OP115804,2025-02-03,W0326,S2,D,15.0,0
OP115806,2025-01-26,W0023,S1,A,18.0,0
OP115807,2025-06-07,W0244,S1,D,30.0,0
OP115809,2025-06-11,W0282,S3,D,11.0,1
OP115812,2025-03-27,W0256,S1,E,46.0,0
OP115814,2025-06-10,W0293,S1,C,33.0,0
OP115816,2025-04-29,W0484,S2,B,44.0,0
OP115817,2025-02-21,W0379,S1,D,17.0,0
OP115824,2025-02-05,W0305,S1,E,48.0,0
OP115826,2025-04-18,W0324,S2,A,25.0,0
OP115827,2025-01-12,W0460,S2,A,14.0,0
OP115829,2025-03-25,W0336,S2,C,9.0,0
OP115831,2025-05-09,W0110,S1,E,27.0,0
OP115841,2025-04-23,W0106,S1,C,19.0,1
OP115842,2025-01-23,W0269,S2,B,3.0,0
OP115843,2025-05-05,W0458,S2,C,23.0,0
OP115847,2025-02-12,W0008,S3,A,14.0,1
OP115848,2025-05-18,W0106,S2,A,12.0,1
OP115851,2025-06-04,W0148,S1,A,29.0,0
OP115853,2025-05-20,W0220,S2,D,24.0,0
OP115855,2025-06-07,W0449,S3,E,5.0,0
OP115856,2025-06-04,W0094,S2,E,31.0,0
OP115857,2025-05-18,W0455,S2,D,12.0,1
OP115862,2025-05-26,W0261,S3,B,24.0,1
OP115863,2025-04-28,W0481,S2,D,33.0,1
OP115864,2025-02-15,W0250,S3,A,10.0,0
OP115867,2025-06-12,W0500,S2,B,31.0,1
OP115868,2025-03-24,W0355,S2,E,24.0,0
OP115870,2025-02-07,W0149,S2,C,13.0,0
OP115879,2025-06-23,W0172,S3,A,15.0,0
OP115880,2025-02-08,W0266,S1,C,23.0,0
OP115883,2025-04-20,W0443,S1,B,1.0,1
OP115888,2025-03-28,W0272,S2,A,49.0,0
OP115889,2025-04-04,W0466,S2,D,43.0,0
OP115890,2025-04-17,W0221,S2,C,30.0,0
OP115891,2025-05-30,W0468,S3,D,34.0,0
OP115893,2025-03-20,W0473,S3,C,35.0,1
OP115894,2025-04-15,W0456,S2,C,5.0,1
OP115895,2025-05-28,W0283,S1,C,46.0,0
OP115897,2025-01-29,W0195,S2,B,11.0,1
OP115899,2025-02-05,W0493,S1,B,23.0,0
OP115906,2025-01-30,W0165,S1,C,37.0,0
OP115908,2025-02-04,W0008,S2,A,39.0,0
OP115909,2025-01-21,W0275,S3,A,38.0,0
OP115912,2025-04-16,W0130,S1,E,40.0,1
OP115913,2025-04-23,W0213,S2,C,10.0,0
OP115917,2025-04-15,W0420,S2,A,35.0,0
OP115920,2025-04-28,W0328,S2,A,46.0,0
OP115923,2025-05-01,W0104,S2,C,3.0,0
OP115926,2025-03-11,W0079,S2,D,45.0,0
OP115928,2025-04-01,W0443,S3,E,7.0,1
OP115929,2025-02-22,W0027,S2,D,9.0,0
OP115931,2025-01-07,W0417,S2,E,1.0,0
OP115934,2025-05-12,W0236,S2,A,20.0,0
OP115943,2025-01-01,W0403,S1,D,15.0,0
OP115946,2025-05-31,W0021,S1,D,39.0,0
OP115949,2025-03-02,W0222,S2,B,46.0,1
OP115951,2025-01-24,W0468,S1,C,45.0,0
OP115952,2025-03-21,W0054,S3,A,21.0,1
OP115953,2025-04-16,W0337,S1,C,20.0,1
OP115954,2025-03-22,W0452,S2,D,3.0,0
OP115955,2025-01-21,W0085,S2,A,36.0,0
OP115956,2025-02-22,W0156,S1,C,30.0,0
OP115961,2025-03-21,W0218,S2,E,49.0,0
OP115965,2025-05-24,W0233,S2,B,35.0,0
OP115966,2025-04-03,W0198,S2,C,17.0,0
OP115967,2025-03-03,W0214,S3,C,37.0,0
OP115968,2025-06-15,W0078,S3,E,22.0,0
OP115971,2025-01-17,W0271,S1,D,1.0,0
OP115974,2025-06-28,W0341,S2,B,42.0,1
OP115977,2025-03-19,W0182,S1,A,11.0,0
OP115978,2025-06-27,W0327,S2,A,46.0,0
OP115979,2025-04-11,W0226,S2,D,3.0,0
OP115980,2025-05-17,W0183,S2,A,37.0,0
OP115981,2025-04-22,W0085,S1,A,40.0,0
OP115983,2025-02-27,W0190,S1,B,32.0,0
OP115984,2025-02-17,W0456,S2,E,23.0,0
OP115987,2025-04-18,W0366,S2,C,7.0,0
OP115988,2025-04-07,W0442,S3,B,3.0,0
OP115990,2025-01-07,W0286,S1,E,22.0,0
OP115993,2025-05-29,W0195,S1,E,41.0,0
OP115994,2025-04-19,W0315,S1,E,16.0,1
OP115995,2025-05-12,W0030,S2,B,21.0,0
OP115997,2025-03-18,W0218,S2,E,33.0,1
OP115999,2025-03-24,W0085,S2,A,22.0,1
OP116000,2025-06-20,W0140,S1,B,8.0,0
OP116002,2025-01-24,W0237,S2,E,28.0,0
OP116005,2025-02-08,W0346,S1,C,46.0,1
OP116006,2025-03-29,W0089,S2,B,41.0,0
OP116010,2025-04-30,W0453,S3,B,33.0,1
OP116025,2025-06-06,W0156,S2,C,34.0,0
OP116026,2025-02-06,W0140,S1,A,9.0,0
OP116027,2025-04-09,W0409,S3,B,37.0,0
OP116028,2025-04-12,W0179,S2,C,34.0,0
OP116029,2025-03-22,W0497,S1,A,48.0,0
OP116031,2025-04-20,W0022,S2,A,22.0,0
OP116032,2025-06-28,W0094,S2,D,44.0,0
OP116033,2025-05-06,W0133,S2,E,13.0,1
OP116034,2025-06-16,W0473,S2,A,30.0,1
OP116036,2025-06-08,W0321,S2,E,7.0,1
OP116037,2025-03-02,W0382,S2,C,17.0,0
OP116039,2025-03-08,W0282,S3,E,1.0,1
OP116045,2025-01-01,W0177,S2,D,37.0,0
OP116046,2025-04-01,W0275,S1,D,25.0,0
OP116047,2025-05-26,W0164,S2,D,29.0,0
OP116048,2025-05-15,W0209,S2,A,20.0,1
OP116055,2025-02-07,W0372,S1,A,12.0,1
OP116057,2025-06-22,W0366,S2,B,17.0,0
OP116058,2025-05-07,W0338,S1,E,11.0,1
OP116059,2025-03-06,W0432,S1,D,26.0,0
OP116060,2025-02-26,W0333,S1,C,33.0,0
OP116064,2025-03-24,W0151,S2,E,9.0,0
OP116068,2025-05-01,W0009,S3,B,25.0,0
OP116071,2025-05-20,W0232,S3,D,9.0,0
OP116072,2025-02-22,W0171,S1,C,43.0,0
OP116073,2025-04-21,W0469,S2,D,15.0,0
OP116082,2025-04-19,W0450,S3,A,5.0,0
OP116086,2025-05-07,W0056,S1,B,7.0,0
OP116088,2025-05-07,W0485,S3,C,3.0,0
OP116090,2025-01-30,W0069,S2,D,49.0,1
OP116091,2025-04-21,W0279,S1,A,40.0,0
OP116093,2025-02-06,W0078,S1,A,48.0,1
OP116097,2025-06-26,W0058,S3,D,21.0,0
OP116099,2025-01-26,W0142,S2,A,12.0,0
OP116105,2025-02-04,W0024,S3,B,21.0,0
OP116106,2025-04-18,W0386,S2,C,10.0,0
OP116108,2025-06-29,W0062,S3,C,27.0,0
OP116109,2025-04-27,W0281,S2,B,7.0,0
OP116111,2025-03-22,W0028,S3,A,39.0,0
OP116115,2025-01-21,W0080,S2,C,24.0,0
OP116116,2025-02-21,W0050,S3,D,26.0,1
OP116117,2025-06-15,W0221,S3,A,25.0,0
OP116119,2025-04-22,W0056,S2,A,43.0,0
OP116120,2025-03-30,W0290,S1,C,26.0,1
OP116122,2025-05-04,W0040,S3,D,22.0,0
OP116124,2025-04-18,W0127,S2,E,4.0,0
OP116126,2025-02-13,W0367,S2,B,39.0,0
OP116133,2025-03-25,W0231,S3,A,1.0,0
OP116136,2025-05-09,W0092,S2,A,8.0,1
OP116137,2025-04-26,W0110,S2,D,5.0,0
OP116138,2025-03-24,W0061,S2,B,26.0,0
OP116142,2025-04-12,W0416,S2,E,24.0,0
OP116146,2025-02-25,W0353,S2,B,4.0,0
OP116148,2025-04-24,W0419,S1,D,20.0,0
OP116149,2025-05-14,W0135,S2,A,25.0,0
OP116150,2025-03-28,W0224,S2,D,22.0,0
OP116152,2025-04-03,W0250,S1,E,15.0,1
OP116155,2025-06-08,W0091,S2,B,39.0,0
OP116158,2025-05-25,W0061,S2,D,24.0,0
OP116161,2025-03-10,W0081,S2,B,41.0,1
OP116163,2025-01-24,W0393,S2,D,38.0,0
OP116168,2025-06-23,W0464,S2,E,12.0,0
OP116170,2025-06-29,W0473,S2,A,39.0,0
OP116172,2025-02-27,W0122,S2,D,6.0,1
OP116173,2025-03-17,W0165,S1,D,47.0,0
OP116174,2025-04-08,W0075,S1,A,35.0,0
OP116175,2025-03-24,W0067,S2,C,26.0,1
OP116176,2025-02-04,W0445,S2,D,43.0,1
OP116180,2025-05-12,W0133,S3,E,7.0,0
OP116182,2025-06-20,W0280,S2,D,3.0,0
OP116183,2025-01-06,W0254,S3,E,38.0,0
OP116185,2025-01-02,W0382,S2,D,44.0,0
OP116189,2025-02-07,W0239,S2,B,39.0,0
OP116190,2025-06-11,W0367,S3,B,38.0,0
OP116193,2025-06-19,W0035,S1,C,5.0,0
OP116199,2025-02-22,W0223,S2,D,35.0,0
OP116203,2025-06-17,W0233,S3,C,31.0,0
OP116204,2025-03-02,W0193,S1,A,13.0,0
OP116206,2025-06-04,W0056,S3,E,18.0,1
OP116207,2025-03-15,W0476,S1,D,11.0,0
OP116208,2025-04-28,W0059,S3,E,9.0,0
OP116209,2025-03-27,W0419,S2,D,4.0,0
OP116210,2025-05-25,W0073,S3,B,49.0,0
OP116217,2025-02-08,W0369,S3,B,6.0,0
OP116219,2025-06-24,W0037,S2,D,48.0,0
OP116220,2025-05-17,W0249,S2,E,4.0,0
OP116223,2025-02-07,W0459,S1,D,27.0,1
OP116225,2025-02-21,W0038,S3,A,23.0,0
OP116227,2025-05-20,W0195,S3,C,31.0,0
OP116228,2025-01-01,W0485,S1,D,25.0,0
OP116230,2025-01-19,W0390,S1,A,18.0,0
OP116231,2025-05-16,W0038,S2,C,30.0,1
OP116232,2025-05-29,W0170,S3,D,7.0,0
OP116233,2025-05-12,W0010,S2,C,39.0,0
OP116237,2025-05-26,W0088,S2,C,28.0,0
OP116238,2025-02-26,W0356,S1,D,47.0,0
OP116239,2025-04-01,W0301,S1,D,33.0,0
OP116240,2025-06-20,W0396,S1,C,31.0,0
OP116241,2025-04-26,W0393,S2,C,37.0,0
OP116242,2025-06-17,W0421,S1,B,11.0,0
OP116245,2025-03-16,W0147,S2,E,12.0,1
OP116247,2025-05-22,W0450,S3,C,5.0,1
OP116253,2025-03-15,W0327,S2,D,40.0,0
OP116254,2025-04-16,W0012,S1,A,3.0,0
OP116255,2025-03-21,W0208,S2,A,22.0,1
OP116256,2025-01-16,W0447,S3,D,21.0,0
OP116260,2025-05-03,W0497,S3,E,33.0,0
OP116261,2025-02-27,W0430,S2,E,2.0,0
OP116262,2025-06-26,W0211,S2,C,47.0,0
OP116263,2025-04-30,W0171,S3,B,39.0,0
OP116265,2025-06-25,W0356,S3,C,11.0,0
OP116268,2025-01-25,W0230,S2,D,21.0,0
OP116272,2025-06-28,W0075,S2,C,46.0,0
OP116273,2025-02-28,W0265,S3,E,44.0,0
OP116275,2025-05-22,W0105,S2,B,20.0,0
OP116280,2025-06-28,W0059,S2,D,18.0,1
OP116281,2025-04-20,W0484,S2,A,4.0,1
OP116284,2025-03-24,W0297,S2,A,7.0,1
OP116287,2025-05-17,W0264,S3,D,7.0,1
OP116288,2025-01-05,W0262,S3,A,37.0,0
OP116289,2025-03-01,W0171,S1,B,2.0,0
OP116290,2025-01-08,W0360,S2,D,1.0,0
OP116293,2025-01-24,W0113,S3,C,38.0,0
OP116294,2025-01-18,W0091,S2,A,27.0,0
OP116295,2025-02-02,W0371,S3,D,7.0,0
OP116296,2025-03-25,W0395,S2,A,36.0,0
OP116297,2025-03-10,W0473,S1,D,42.0,0
OP116300,2025-02-24,W0013,S3,E,43.0,1
OP116302,2025-06-07,W0038,S3,C,27.0,1
OP116304,2025-03-27,W0308,S3,E,10.0,0
OP116305,2025-05-20,W0355,S3,E,1.0,1
OP116306,2025-06-19,W0178,S2,E,45.0,1
OP116308,2025-02-14,W0458,S3,C,42.0,0
OP116309,2025-03-04,W0474,S1,B,24.0,0
OP116310,2025-06-18,W0377,S2,C,1.0,0
OP116312,2025-06-28,W0223,S1,B,36.0,0
OP116315,2025-05-05,W0164,S2,A,34.0,0
OP116317,2025-04-26,W0331,S1,D,31.0,0
OP116319,2025-02-25,W0081,S2,E,38.0,1
OP116321,2025-04-06,W0215,S1,A,41.0,0
OP116322,2025-04-21,W0397,S3,E,10.0,1
OP116323,2025-02-08,W0093,S3,C,47.0,1
OP116324,2025-02-27,W0431,S3,A,5.0,0
OP116330,2025-06-05,W0232,S3,C,22.0,0
OP116333,2025-06-24,W0436,S1,D,49.0,1
OP116338,2025-03-18,W0072,S2,B,16.0,0
OP116339,2025-06-26,W0097,S3,E,30.0,0
OP116340,2025-04-21,W0065,S2,A,3.0,0
OP116342,2025-03-14,W0498,S2,A,2.0,1
OP116344,2025-02-01,W0239,S1,E,27.0,1
OP116348,2025-03-22,W0242,S2,C,27.0,0
OP116349,2025-02-01,W0396,S3,C,13.0,0
OP116353,2025-06-16,W0397,S2,C,43.0,0
OP116356,2025-05-09,W0112,S3,A,22.0,0
OP116360,2025-06-08,W0495,S2,C,20.0,0
OP116361,2025-03-31,W0260,S3,C,38.0,1
OP116363,2025-03-19,W0321,S2,B,21.0,0
OP116365,2025-05-17,W0371,S1,C,12.0,1
OP116367,2025-06-25,W0484,S3,E,33.0,0
OP116372,2025-03-02,W0023,S2,A,21.0,0
OP116375,2025-06-29,W0391,S2,E,49.0,1
OP116376,2025-04-29,W0310,S2,D,20.0,0
OP116377,2025-03-15,W0059,S2,E,21.0,1
OP116379,2025-01-29,W0004,S3,E,44.0,0
OP116380,2025-03-04,W0317,S3,A,7.0,0
OP116381,2025-02-28,W0228,S2,E,40.0,0
OP116382,2025-02-08,W0110,S3,C,1.0,0
OP116383,2025-05-16,W0165,S1,B,2.0,0
OP116385,2025-03-22,W0170,S2,E,49.0,0
OP116386,2025-02-20,W0089,S3,C,31.0,1
OP116388,2025-05-25,W0297,S3,A,11.0,1
OP116389,2025-05-09,W0297,S3,B,21.0,1
OP116394,2025-03-16,W0261,S1,C,15.0,0
OP116397,2025-03-12,W0301,S2,C,2.0,0
OP116398,2025-05-31,W0148,S1,D,48.0,0
OP116400,2025-05-09,W0202,S2,C,47.0,0
OP116402,2025-04-05,W0250,S2,A,19.0,0
OP116403,2025-05-22,W0127,S3,C,29.0,0
OP116405,2025-04-04,W0306,S3,A,23.0,0
OP116408,2025-03-19,W0440,S1,A,5.0,0
OP116410,2025-03-21,W0117,S2,C,22.0,0
OP116412,2025-05-12,W0178,S2,E,7.0,1
OP116413,2025-03-23,W0321,S2,B,46.0,1
OP116418,2025-03-29,W0340,S3,E,3.0,0
OP116419,2025-04-13,W0439,S1,C,27.0,0
OP116420,2025-01-19,W0269,S2,B,3.0,1
OP116422,2025-02-21,W0299,S2,A,20.0,0
OP116423,2025-01-06,W0236,S2,D,40.0,0
OP116424,2025-03-04,W0184,S2,E,29.0,0
OP116426,2025-01-24,W0347,S1,B,48.0,1
OP116427,2025-05-12,W0235,S1,A,22.0,0
OP116431,2025-05-31,W0344,S2,D,23.0,0
OP116434,2025-06-28,W0131,S1,D,29.0,0
OP116435,2025-02-23,W0193,S3,D,3.0,1
OP116438,2025-04-03,W0176,S3,E,25.0,1
OP116443,2025-05-28,W0087,S1,A,7.0,1
OP116444,2025-02-17,W0364,S2,C,3.0,1
OP116446,2025-06-02,W0246,S3,E,45.0,0
OP116448,2025-03-12,W0271,S3,A,10.0,1
OP116450,2025-04-10,W0224,S2,A,25.0,0
OP116453,2025-05-23,W0009,S1,A,44.0,0
OP116454,2025-04-04,W0336,S1,B,5.0,0
OP116459,2025-05-22,W0194,S2,D,19.0,0
OP116460,2025-06-16,W0211,S3,E,23.0,0
OP116462,2025-02-14,W0385,S3,C,14.0,1
OP116463,2025-04-19,W0011,S2,D,38.0,0
OP116464,2025-01-09,W0279,S2,B,26.0,1
OP116469,2025-01-08,W0277,S1,A,6.0,0
OP116473,2025-06-09,W0460,S1,D,4.0,0
OP116474,2025-02-25,W0225,S1,B,39.0,0
OP116475,2025-06-18,W0207,S1,D,18.0,0
OP116479,2025-03-18,W0137,S1,E,32.0,0
OP116481,2025-05-30,W0095,S3,E,24.0,0
OP116483,2025-03-09,W0447,S2,C,28.0,0
OP116484,2025-02-10,W0393,S2,D,6.0,1
OP116486,2025-03-04,W0381,S3,C,5.0,0
OP116491,2025-06-06,W0010,S1,B,44.0,0
OP116494,2025-02-04,W0394,S2,C,10.0,0
OP116495,2025-02-01,W0155,S2,D,44.0,0
OP116496,2025-03-29,W0204,S1,B,44.0,0
OP116497,2025-06-24,W0469,S3,A,49.0,0
OP116500,2025-02-18,W0282,S3,B,2.0,0
OP116501,2025-06-29,W0436,S2,E,39.0,0
OP116503,2025-01-25,W0042,S2,E,3.0,0
OP116504,2025-06-22,W0436,S2,C,32.0,0
OP116506,2025-03-16,W0410,S2,D,46.0,0
OP116507,2025-05-12,W0280,S3,E,30.0,0
OP116511,2025-02-08,W0054,S2,B,48.0,0
OP116520,2025-01-09,W0238,S2,C,20.0,1
OP116521,2025-05-15,W0022,S3,E,49.0,0
OP116522,2025-02-01,W0025,S2,E,1.0,1
OP116523,2025-03-21,W0215,S1,B,13.0,0
OP116524,2025-01-09,W0280,S1,E,42.0,0
OP116525,2025-02-19,W0339,S3,A,23.0,0
OP116527,2025-02-26,W0417,S2,A,44.0,0
OP116530,2025-03-06,W0429,S2,C,39.0,0
OP116532,2025-02-20,W0384,S1,A,43.0,0
OP116533,2025-05-18,W0402,S2,A,20.0,0
OP116540,2025-05-13,W0261,S3,A,4.0,0
OP116542,2025-04-22,W0299,S2,E,17.0,0
OP116546,2025-03-05,W0373,S2,A,26.0,0
OP116550,2025-02-16,W0060,S1,A,1.0,0
OP116551,2025-01-10,W0292,S2,C,43.0,0
OP116553,2025-01-27,W0236,S1,B,44.0,0
OP116555,2025-03-17,W0430,S1,A,25.0,0
OP116557,2025-05-06,W0447,S2,E,18.0,0
OP116564,2025-01-23,W0101,S2,E,4.0,0
OP116566,2025-04-15,W0447,S1,C,6.0,0
OP116567,2025-04-08,W0148,S1,B,1.0,0
OP116569,2025-04-23,W0426,S3,C,37.0,0
OP116577,2025-04-19,W0456,S1,A,46.0,0
OP116581,2025-03-18,W0339,S3,E,48.0,0
OP116583,2025-02-17,W0185,S3,C,2.0,1
OP116584,2025-06-04,W0272,S3,A,6.0,0
OP116586,2025-06-03,W0264,S2,C,18.0,0
OP116588,2025-02-19,W0410,S2,B,20.0,0
OP116590,2025-06-21,W0073,S3,C,15.0,0
OP116591,2025-02-11,W0109,S2,C,15.0,1
OP116593,2025-06-22,W0109,S3,D,38.0,1
OP116596,2025-01-30,W0341,S2,A,22.0,0
OP116597,2025-01-29,W0061,S3,C,32.0,0
OP116598,2025-04-05,W0266,S1,E,48.0,1
OP116600,2025-01-29,W0180,S2,D,17.0,1
OP116602,2025-06-19,W0353,S2,B,8.0,0
OP116603,2025-06-26,W0337,S1,C,9.0,0
OP116604,2025-04-24,W0185,S1,C,38.0,1
OP116605,2025-04-14,W0365,S3,B,12.0,0
OP116607,2025-01-11,W0073,S1,D,3.0,0
OP116611,2025-02-27,W0165,S3,A,13.0,0
OP116612,2025-06-28,W0333,S2,D,32.0,1
OP116615,2025-04-09,W0056,S2,A,5.0,1
OP116619,2025-01-15,W0228,S2,A,47.0,0
OP116623,2025-05-12,W0017,S3,A,15.0,0
OP116624,2025-05-15,W0398,S1,B,9.0,0
OP116625,2025-06-22,W0125,S3,C,25.0,0
OP116626,2025-03-06,W0001,S1,D,26.0,0
OP116627,2025-02-22,W0021,S1,E,13.0,0
OP116629,2025-03-25,W0374,S2,E,3.0,0
OP116630,2025-02-05,W0418,S1,A,12.0,0
OP116631,2025-02-20,W0232,S3,B,49.0,1
OP116632,2025-01-10,W0179,S2,E,32.0,1
OP116635,2025-04-24,W0478,S3,D,10.0,0
OP116636,2025-06-17,W0283,S2,C,10.0,0
OP116637,2025-03-24,W0180,S2,D,31.0,0
OP116640,2025-06-18,W0149,S2,D,6.0,1
OP116642,2025-04-02,W0486,S2,B,22.0,1
OP116643,2025-04-20,W0047,S1,E,34.0,1
OP116645,2025-04-07,W0204,S3,D,9.0,0
OP116646,2025-04-29,W0148,S2,D,30.0,0
OP116649,2025-02-16,W0283,S1,A,10.0,0
OP116650,2025-05-15,W0305,S2,E,29.0,1
OP116651,2025-06-17,W0100,S2,D,28.0,0
OP116654,2025-01-05,W0082,S3,C,21.0,0
OP116655,2025-03-31,W0012,S1,A,47.0,0
OP116656,2025-03-08,W0343,S1,E,49.0,0
OP116658,2025-03-02,W0092,S2,E,18.0,0
OP116660,2025-02-25,W0362,S3,E,37.0,0
OP116666,2025-01-15,W0081,S1,E,23.0,1
OP116667,2025-01-09,W0215,S3,B,48.0,0
OP116669,2025-03-02,W0272,S2,A,18.0,0
OP116670,2025-06-12,W0081,S2,B,44.0,0
OP116677,2025-01-04,W0332,S2,C,28.0,0
OP116679,2025-04-22,W0471,S2,E,21.0,0
OP116680,2025-05-27,W0159,S3,D,42.0,1
OP116681,2025-04-24,W0103,S3,E,27.0,0
OP116682,2025-02-15,W0071,S2,C,31.0,0
OP116690,2025-05-22,W0050,S3,A,48.0,0
OP116693,2025-03-26,W0079,S2,B,11.0,0
OP116694,2025-05-24,W0009,S2,C,41.0,0
OP116696,2025-01-19,W0370,S1,E,49.0,1
OP116700,2025-04-12,W0120,S2,C,22.0,0
OP116703,2025-03-10,W0384,S2,D,1.0,0
OP116704,2025-04-12,W0211,S2,A,4.0,0
OP116705,2025-01-28,W0128,S3,A,11.0,1
OP116709,2025-06-18,W0012,S3,C,36.0,0
OP116710,2025-01-17,W0037,S2,C,13.0,0
OP116712,2025-03-09,W0241,S2,D,4.0,0
OP116716,2025-05-19,W0194,S2,E,39.0,1
OP116717,2025-02-02,W0061,S2,A,7.0,0
OP116720,2025-04-03,W0358,S3,B,27.0,0
OP116721,2025-02-12,W0415,S2,A,15.0,0
OP116724,2025-04-10,W0373,S1,B,18.0,0
OP116727,2025-02-10,W0250,S1,E,6.0,1
OP116731,2025-01-06,W0281,S2,E,18.0,1
OP116733,2025-02-22,W0465,S2,B,5.0,0
OP116736,2025-04-26,W0237,S2,E,35.0,0
OP116738,2025-01-16,W0133,S3,D,23.0,0
OP116740,2025-01-17,W0364,S2,B,16.0,0
OP116742,2025-01-04,W0269,S1,C,41.0,0
OP116744,2025-03-08,W0357,S1,C,45.0,0
OP116745,2025-04-26,W0182,S3,E,39.0,0
OP116747,2025-04-11,W0430,S2,A,33.0,0
OP116749,2025-05-16,W0288,S2,A,6.0,0
OP116755,2025-05-28,W0481,S2,A,29.0,0
OP116757,2025-03-29,W0473,S3,B,25.0,0
OP116758,2025-06-02,W0035,S2,E,9.0,0
OP116761,2025-06-04,W0058,S2,A,43.0,0
OP116764,2025-02-21,W0405,S3,A,23.0,1
OP116767,2025-06-06,W0384,S2,B,47.0,0
OP116768,2025-06-21,W0124,S2,B,43.0,0
OP116769,2025-04-16,W0255,S1,A,12.0,0
OP116772,2025-06-23,W0409,S2,A,31.0,0
OP116773,2025-04-19,W0153,S2,A,17.0,0
OP116775,2025-03-17,W0021,S2,A,3.0,0
OP116777,2025-01-16,W0097,S2,C,21.0,0
OP116783,2025-06-22,W0200,S2,E,29.0,1
OP116784,2025-03-11,W0134,S3,E,49.0,0
OP116788,2025-06-21,W0406,S2,E,16.0,0
OP116791,2025-06-04,W0321,S1,E,22.0,0
OP116792,2025-02-16,W0290,S2,A,31.0,0
OP116793,2025-03-09,W0366,S3,B,12.0,0
OP116794,2025-01-02,W0264,S2,C,47.0,0
OP116795,2025-03-26,W0177,S3,B,40.0,0
OP116801,2025-05-28,W0089,S3,B,21.0,1
OP116802,2025-06-03,W0067,S2,C,24.0,0
